Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python, test_auditoria_1_monolith, -1, 8.987731933593750000, 6.799926757812500000,  ,  , 470, 43.5, 49128
Python, test_auditoria_1_monolith, -1, 8.913269042968750000, 6.734008789062500000,  ,  , 470, 43.5, 49044
Python, test_auditoria_1_monolith, -1, 8.875061035156250000, 6.696105957031250000,  ,  , 469, 43.5, 49236
Python, test_auditoria_1_monolith, -1, 8.949340820312500000, 6.722717285156250000,  ,  , 469, 43.5, 49144
Python, test_auditoria_1_monolith, -1, 8.917114257812500000, 6.702026367187500000,  ,  , 469, 45.2, 49088
Python, test_auditoria_1_monolith, -1, 8.882751464843750000, 6.699890136718750000,  ,  , 470, 45.2, 49256
Python, test_auditoria_1_monolith, -1, 8.900695800781250000, 6.690673828125000000,  ,  , 476, 44.0, 49224
Python, test_auditoria_1_monolith, -1, 8.880065917968750000, 6.692382812500000000,  ,  , 471, 44.0, 49080
Python, test_auditoria_1_monolith, -1, 8.981872558593750000, 6.790344238281250000,  ,  , 471, 45.2, 49188
Python, test_auditoria_1_monolith, -1, 9.126831054687500000, 6.874328613281250000,  ,  , 474, 45.2, 49148
Python, test_auditoria_1_ms, -1, 18.900634765625000000, 12.308776855468750000,  ,  , 1344, 50.7, 66064
Python, test_auditoria_1_ms, -1, 19.377502441406250000, 12.682739257812500000,  ,  , 1359, 44.0, 66032
Python, test_auditoria_1_ms, -1, 19.003906250000000000, 12.519531250000000000,  ,  , 1320, 50.2, 66028
Python, test_auditoria_1_ms, -1, 19.100646972656250000, 12.783508300781250000,  ,  , 1290, 48.3, 66232
Python, test_auditoria_1_ms, -1, 19.783264160156250000, 13.432006835937500000,  ,  , 1285, 47.7, 66196
Python, test_auditoria_1_ms, -1, 19.019775390625000000, 12.420593261718750000,  ,  , 1347, 49.3, 66096
Python, test_auditoria_1_ms, -1, 18.975646972656250000, 12.530700683593750000,  ,  , 1318, 43.8, 66264
Python, test_auditoria_1_ms, -1, 19.476135253906250000, 13.274963378906250000,  ,  , 1266, 43.2, 66308
Python, test_auditoria_1_ms, -1, 18.766662597656250000, 12.363464355468750000,  ,  , 1307, 48.0, 66168
Python, test_auditoria_1_ms, -1, 19.171508789062500000, 12.596923828125000000,  ,  , 1336, 43.5, 66292
