Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python, test_auditoria_1_monolith, -1, 17.819030761718750000, 13.572937011718750000,  ,  , 930, 45.0, 54344
Python, test_auditoria_1_monolith, -1, 17.744628906250000000, 13.465087890625000000,  ,  , 934, 49.7, 54508
Python, test_auditoria_1_monolith, -1, 17.777038574218750000, 13.514953613281250000,  ,  , 933, 37.7, 54232
Python, test_auditoria_1_monolith, -1, 18.019531250000000000, 13.763610839843750000,  ,  , 930, 46.0, 54120
Python, test_auditoria_1_monolith, -1, 17.710632324218750000, 13.520141601562500000,  ,  , 919, 46.0, 54316
Python, test_auditoria_1_monolith, -1, 17.731933593750000000, 13.501770019531250000,  ,  , 923, 55.3, 54416
Python, test_auditoria_1_monolith, -1, 17.674743652343750000, 13.410339355468750000,  ,  , 934, 38.5, 54124
Python, test_auditoria_1_monolith, -1, 17.828369140625000000, 13.585510253906250000,  ,  , 924, 54.3, 54384
Python, test_auditoria_1_monolith, -1, 17.726196289062500000, 13.507263183593750000,  ,  , 922, 38.5, 54348
Python, test_auditoria_1_monolith, -1, 17.773803710937500000, 13.552612304687500000,  ,  , 915, 55.5, 54328
Python, test_auditoria_1_ms, -1, 46.306213378906250000, 26.330017089843750000,  ,  , 3914, 46.8, 66548
Python, test_auditoria_1_ms, -1, 45.960998535156250000, 27.091003417968750000,  ,  , 3728, 48.8, 66536
Python, test_auditoria_1_ms, -1, 45.268676757812500000, 26.243408203125000000,  ,  , 3756, 45.0, 66552
Python, test_auditoria_1_ms, -1, 45.431823730468750000, 26.291748046875000000,  ,  , 3766, 48.2, 66392
Python, test_auditoria_1_ms, -1, 45.784057617187500000, 27.429748535156250000,  ,  , 3608, 42.3, 66220
Python, test_auditoria_1_ms, -1, 45.129089355468750000, 26.013366699218750000,  ,  , 3759, 48.7, 66480
Python, test_auditoria_1_ms, -1, 46.324523925781250000, 27.881958007812500000,  ,  , 3622, 46.8, 66232
Python, test_auditoria_1_ms, -1, 45.875427246093750000, 27.454772949218750000,  ,  , 3607, 45.5, 66280
Python, test_auditoria_1_ms, -1, 46.078308105468750000, 27.118347167968750000,  ,  , 3730, 49.2, 66552
Python, test_auditoria_1_ms, -1, 46.300354003906250000, 27.907531738281250000,  ,  , 3616, 43.3, 66660
